date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:51	327858/327858	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2014:47:50%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/90643West-Village2.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/90643West-Village23279.png	(from https://www.mamouns.com/menu/)
20:46:51	331915/331915	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2014:47:50%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/87771Macdougal2.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/87771Macdougal23279.png	(from https://www.mamouns.com/menu/)
20:46:52	371650/371650	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:36:51%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/22889Sullivan2.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/22889Sullivan23279.png	(from https://www.mamouns.com/menu/)
20:46:52	342906/342906	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:36:51%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/97611East-Village2.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/97611East-Village23279.png	(from https://www.mamouns.com/menu/)
20:46:52	339425/339425	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:36:52%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/53624Bleecker2.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/53624Bleecker23279.png	(from https://www.mamouns.com/menu/)
20:46:52	18710/18710	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:46:53%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/66517Legend-NEW-Vegetarian.jpg?w=1000&fit=max&auto=compress,format&cs=origin&h=1000	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/66517Legend-NEW-Vegetarian5f02.jpg	(from https://www.mamouns.com/menu/)
20:46:53	15542/15542	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:46:53%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/66195Legend-NEW-Vegan.jpg?w=1000&fit=max&auto=compress,format&cs=origin&h=1000	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/66195Legend-NEW-Vegan5f02.jpg	(from https://www.mamouns.com/menu/)
20:46:53	19411/19411	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Nov%202025%2023:59:24%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/45723Legend-NEW-Gluten-Free.jpg?w=1000&fit=max&auto=compress,format&cs=origin&h=1000	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/45723Legend-NEW-Gluten-Free5f02.jpg	(from https://www.mamouns.com/menu/)
20:46:53	17065/17065	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:36:51%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/46245Legend-NEW-Halal.jpg?w=1000&fit=max&auto=compress,format&cs=origin&h=1000	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/46245Legend-NEW-Halal5f02.jpg	(from https://www.mamouns.com/menu/)
20:46:54	335387/335387	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:54%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/15240Falafel-Plate.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/15240Falafel-Plate3279.png	(from https://www.mamouns.com/menu/)
20:46:54	259637/259637	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:55%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/15554Combo-Plate.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/15554Combo-Plate3279.png	(from https://www.mamouns.com/menu/)
20:46:54	356660/356660	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2014:47:50%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/77783Shawarma-Plate.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/77783Shawarma-Plate3279.png	(from https://www.mamouns.com/menu/)
20:46:55	101286/101286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:46:55%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/75076Hummus-Bowl-V2.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/75076Hummus-Bowl-V29aa8.jpg	(from https://www.mamouns.com/menu/)
20:46:55	340370/340370	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Nov%202025%2002:35:01%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/24022Chicken-Kebob-Plate.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/24022Chicken-Kebob-Plate3279.png	(from https://www.mamouns.com/menu/)
20:46:55	209324/209324	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2023:25:56%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/91527Falafel-Side.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/91527Falafel-Side3279.png	(from https://www.mamouns.com/menu/)
20:46:56	258447/258447	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:56%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/54931Seasoned-Fries.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/54931Seasoned-Fries3279.png	(from https://www.mamouns.com/menu/)
20:46:56	248273/248273	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:57%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/20307Lentil-Soup.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/20307Lentil-Soup3279.png	(from https://www.mamouns.com/menu/)
20:46:56	251296/251296	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2014:47:50%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/22064Side-Salad.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/22064Side-Salad3279.png	(from https://www.mamouns.com/menu/)
20:46:57	179369/179369	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:57%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/66726Hummus-Side.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/66726Hummus-Side3279.png	(from https://www.mamouns.com/menu/)
20:46:57	287083/287083	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:58%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/85185Tabbouleh-Side.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/85185Tabbouleh-Side3279.png	(from https://www.mamouns.com/menu/)
20:46:58	339698/339698	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:59%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/39376Chips.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/39376Chips3279.png	(from https://www.mamouns.com/menu/)
20:46:59	205192/205192	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:46:59%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/83533Pickled-Salad_1.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/83533Pickled-Salad_13279.png	(from https://www.mamouns.com/menu/)
20:47:00	510334/510334	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:00%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/35501Pita-Bread-1.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/35501Pita-Bread-13279.png	(from https://www.mamouns.com/menu/)
20:47:00	252011/252011	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2014:47:49%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/85777Baba-Ganouj-Side_1.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/85777Baba-Ganouj-Side_13279.png	(from https://www.mamouns.com/menu/)
20:47:01	267054/267054	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:01%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/42227Rice-Side.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/42227Rice-Side3279.png	(from https://www.mamouns.com/menu/)
20:47:01	158603/158603	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:01%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/97980Grape-Leaves-Side_1.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/97980Grape-Leaves-Side_13279.png	(from https://www.mamouns.com/menu/)
20:47:01	418644/418644	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Nov%202025%2010:50:39%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/6755Pita-Bread-3.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/6755Pita-Bread-33279.png	(from https://www.mamouns.com/menu/)
20:47:01	275236/275236	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2014:47:51%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/22430Walnut-Baklava-Edited-Square.png?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/22430Walnut-Baklava-Edited-Square9aa8.png	(from https://www.mamouns.com/menu/)
20:47:03	261894/261894	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:04%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/15832Pistachio-Baklava-Edited-Square.png?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/15832Pistachio-Baklava-Edited-Square9aa8.png	(from https://www.mamouns.com/menu/)
20:47:04	336786/336786	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:05%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/1510Hot-Sauce.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/1510Hot-Sauce3279.png	(from https://www.mamouns.com/menu/)
20:47:04	222211/222211	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2023:25:56%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/268074596Tahineh-Sauce.png?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/268074596Tahineh-Sauce9aa8.png	(from https://www.mamouns.com/menu/)
20:47:05	320084/320084	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:06%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/34123Garlic-Sauce.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/34123Garlic-Sauce3279.png	(from https://www.mamouns.com/menu/)
20:47:06	185073/185073	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:06%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/78533Mint-Lemonade.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/78533Mint-Lemonade3279.png	(from https://www.mamouns.com/menu/)
20:47:07	197083/197083	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:07%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/49357Mamouns-Iced-Tea-1.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/49357Mamouns-Iced-Tea-13279.png	(from https://www.mamouns.com/menu/)
20:47:07	152794/152794	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Nov%202025%2014:47:51%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/78533Mango.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/78533Mango3279.png	(from https://www.mamouns.com/menu/)
20:47:08	184024/184024	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:08%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/63331Tamarind.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/63331Tamarind3279.png	(from https://www.mamouns.com/menu/)
20:47:10	214762/214762	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:10%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/79868Soda_1.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/79868Soda_13279.png	(from https://www.mamouns.com/menu/)
20:47:12	170705/170705	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202025%2001:47:11%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/46890Bottled-Water.png?w=1200&fit=max&auto=compress,format&cs=origin	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/46890Bottled-Water3279.png	(from https://www.mamouns.com/menu/)
20:47:12	138453/138453	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Nov%202025%2016:19:33%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/24691Image-4.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&h=600	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/24691Image-438bb.jpg	(from https://www.mamouns.com/catering/)
20:47:13	166631/166631	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:13%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/24691Image-4.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/24691Image-49aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:14	242096/242096	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:14%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/60842Mamouns2901-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/60842Mamouns2901-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:15	246188/246188	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:15%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/49661Mamouns2904-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/49661Mamouns2904-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:16	243784/243784	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:16%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/60722Mamouns2881-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/60722Mamouns2881-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:17	249412/249412	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:18%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/86550Mamouns2885-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/86550Mamouns2885-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:18	253166/253166	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:19%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/63557Mamouns2875-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/63557Mamouns2875-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:19	260567/260567	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:20%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/75503Mamouns2863-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/75503Mamouns2863-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:21	265917/265917	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:21%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/71673Mamouns2857-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/71673Mamouns2857-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:22	260539/260539	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:22%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/35621Mamouns2859-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/35621Mamouns2859-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
20:47:23	265239/265239	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Nov%202025%2001:47:24%20GMT	https://images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/85673Mamouns2871-Edited.jpg?w=1200&fit=crop&auto=compress,format&cs=origin&crop=focalpoint&fp-x=0.5&fp-y=0.5	C:/Users/Seif%20Abdelhamid/OneDrive%20-%20Seton%20Hall%20University/Desktop/Omgyro/images.getbento.com/accounts/0e58cf8ea89fa9cc4ccdf16360d9f235/media/images/85673Mamouns2871-Edited9aa8.jpg	(from https://www.mamouns.com/catering/)
